,_Name,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
O=C(NC(CCc1ccc([N+](=O)[O-])cc1)C(=O)[O-])OCC1c2ccccc2-c2ccccc21,6434,12.37014444,-1.425537672,12.37014444,0.049107546,0.419794845,445.451,424.283,445.14051,168,0,0.40718449,-0.547895146,0.547895146,0.40718449,0.939393939,1.515151515,2.060606061,16.62843942,9.98038974,2.288734317,-2.204955878,2.439746084,-2.480062891,5.799828167,-0.384450691,1.358898863,1146.011346,23.37166824,17.60092745,17.60092745,15.93556075,10.49474514,10.49474514,7.803739586,7.803739586,5.789123284,5.789123284,4.126617992,4.126617992,-4.2,34298718.34,22.01039516,9.518826872,4.845150344,189.5280163,19.95471614,6.606881965,0,0,5.687386275,6.093240071,10.11431827,4.794537184,0,0,60.66367068,40.6589007,18.05064018,16.93445717,24.35577577,17.74993163,0,5.316788604,0,24.80139012,6.606881965,99.60107757,0,11.12690298,10.423316,10.48192346,0,0,29.6345792,15.95222176,10.11431827,29.02908214,72.79640482,0,11.12690298,0,121.6,23.02769724,24.80992003,0,24.63299591,11.98427311,22.25380597,12.13273414,12.13273414,48.53093655,5.316788604,4.736862954,5.398327817,0,34.11963374,24.61376092,4.963918911,-1.560109444,20.37942084,-0.4863618,0.071409005,0,0.2,33,1,8,1,0,1,3,0,3,6,1,8,8,0,0,0,4,3.1846,118.4171,1,0,0,0,0,0,0,0,1,1,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1cc([N+](=O)[O-])ccc1NC(=O)c1ccc(C(=O)Nc2ccc([N+](=O)[O-])cc2C)cc1,6435,12.48829871,-0.513342844,12.48829871,0.070257291,0.42752535,434.408,416.264,434.1226343,162,0,0.269341471,-0.321742547,0.321742547,0.269341471,0.65625,1,1.28125,16.63171027,10.0900908,2.141405033,-2.09973585,2.230614493,-2.149404364,6.071960739,-0.384589305,1.689617223,1141.168494,23.4134846,17.11741963,17.11741963,15.1507748,9.383193578,9.383193578,6.998266717,6.998266717,4.747293706,4.747293706,2.965263098,2.965263098,-4.6,10289742.77,22.09346106,9.042570452,4.927127944,181.73408,10.63357721,0,0,0,23.18913201,0,29.81771091,0,0,0,0,61.37257979,46.76714381,9.846622098,19.43569647,34.56390456,0,0,0,13.8474744,10.63357721,103.1461132,0,0,10.63357721,22.7495451,0,0,21.66098156,0,34.07611094,31.84288033,60.66367068,0,0,0,144.48,21.66098156,29.81771091,0,11.37477255,33.62857852,0,60.66367068,13.8474744,0,10.63357721,0,0,0,45.60882856,27.03070473,2.422264426,-0.860880428,14.16766888,0,3.298080501,0,0.090909091,32,2,10,0,0,0,3,0,3,6,2,10,6,0,0,0,3,4.62444,118.0152,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccc(C2CC(=O)c3cn4nc(SCc5ccc([N+](=O)[O-])cc5)nc4nc3C2)cc1,6436,12.81814816,-0.417944177,12.81814816,0.06295775,0.252199974,445.504,426.352,445.1208605,160,0,0.268942836,-0.294036634,0.294036634,0.268942836,1.09375,1.84375,2.5625,32.16655537,9.818432263,2.282690368,-2.226785771,2.321299338,-2.208634336,7.979211973,-0.384446509,1.35581629,1332.513171,22.24191173,17.26388417,18.08038076,15.45753013,10.1827597,11.16835826,7.891482792,8.833981433,5.626881586,6.535688127,3.861658961,4.641774851,-3.59,27945467.28,20.32035275,8.157849194,3.985560748,187.4125788,0,0,5.783244946,5.156436482,11.46504,0,14.90885545,9.499376415,4.983978521,5.098681808,53.72353885,30.38936785,30.50325294,16.18069054,9.717848233,29.01016989,0,19.58203674,0,36.59257658,0,92.78983235,0,0,0,5.687386275,0,11.76188495,30.28859274,12.17367523,17.03805547,45.08099881,59.8842166,0,5.777653724,0,103.29,4.923311049,14.90885545,0,17.38853727,35.09203855,16.82083098,29.45807058,22.8449756,6.9237372,39.33210712,0,1.556652949,1.417758209,32.33086258,15.77497569,4.710707037,1.223891106,14.72257491,2.881706269,2.04753791,0,0.217391304,32,0,8,1,0,1,2,2,4,8,0,9,5,0,0,0,5,4.54592,120.0109,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CCc1cccc(CC)c1NC(=O)c1ccc(N2C(=O)c3cccc([N+](=O)[O-])c3C2=O)cc1,6437,12.87622486,-0.760220099,12.87622486,0.014548847,0.335155809,443.459,422.291,443.1481208,166,0,0.282500376,-0.321482074,0.321482074,0.282500376,0.909090909,1.515151515,2.090909091,16.62849661,10.02384383,2.412993528,-2.158438672,2.33672721,-2.290961527,6.352988747,-0.384640888,1.604948404,1275.644579,23.69794165,18.1233849,18.1233849,15.86661106,10.55266942,10.55266942,7.561889269,7.561889269,5.714687607,5.714687607,4.004952687,4.004952687,-4.33,30286680.88,21.88516798,8.660937142,3.756377888,189.5415931,5.316788604,5.563451492,0,0,23.40892546,0,24.49792982,4.899909731,0,0,38.11294267,54.30038157,17.31720483,16.17414882,19.3069226,34.78369801,0,0,0,26.68911765,10.21669833,98.59524641,0,0,10.21669833,17.06215882,0,0,22.64485024,12.84164325,10.11431827,56.04834341,60.66367068,0,0,0,109.62,22.42505678,24.49792982,0,22.72146899,5.563451492,34.55584223,42.46456948,0,32.0465756,5.316788604,0,0,0,50.02323596,14.27266974,2.801115478,-1.708820805,15.8619696,1.544187211,4.038976151,0,0.16,33,1,8,0,1,1,3,0,3,5,1,8,6,0,0,0,4,4.7725,123.8296,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(/C=C/c1cccc([N+](=O)[O-])c1)Nc1ccc(N2CC[NH+](Cc3ccccc3)CC2)cc1,6438,12.23234234,-0.454930592,12.23234234,0.00403139,0.33404473,443.527,416.311,443.2077671,168,0,0.269522234,-0.360232289,0.360232289,0.269522234,1,1.727272727,2.424242424,16.62825884,10.15265901,2.198495299,-2.33394804,2.184547952,-3.132015926,6.015627517,-0.913929018,1.272497144,1121.788648,23.04539483,18.31496001,18.31496001,16.06368328,11.02725682,11.02725682,8.120977874,8.120977874,5.775674615,5.775674615,3.995909607,3.995909607,-3.97,36326668.74,22.23204199,10.56374279,6.271514177,192.6537216,15.11660807,6.544756406,0,5.907179729,5.687386275,0,14.90885545,0,0,0,42.46456948,35.90493987,35.14697828,31.10233667,14.61775796,29.04535866,0,0,0,6.544756406,36.39572396,106.1800132,0,0,15.11660807,17.06215882,0,0,37.0095164,11.33929359,10.11431827,11.12690298,84.938792,0,6.076020107,0,79.92,4.923311049,14.90885545,0,11.594566,11.25083777,38.4111683,23.77220574,23.10866397,24.26546827,40.54853368,0,0,0,26.61121346,13.69398719,3.832537492,-0.284831105,24.62878116,2.940148253,5.244830204,0,0.192307692,33,2,7,0,1,1,3,0,3,4,2,7,7,0,1,1,4,3.1518,130.2578,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
COc1cc(C[NH2+]CCNc2ccc([N+](=O)[O-])cc2)ccc1OCc1ccc(F)cc1,6439,13.00048444,-0.411763062,13.00048444,0.079770329,0.278282485,426.468,401.268,426.1823609,162,0,0.269075034,-0.492854901,0.492854901,0.269075034,1,1.709677419,2.387096774,19.14214648,10.16274361,2.078692368,-2.121183533,2.282678386,-2.833119887,5.480028861,-0.667525939,1.43472406,994.708352,22.053831,17.21480159,17.21480159,15.04604519,9.890834156,9.890834156,6.912587778,6.912587778,4.67138205,4.67138205,2.988222803,2.988222803,-3.65,9826384.384,22.04460689,10.93571223,6.68321748,179.5156281,20.10730312,18.96885921,11.49902367,0,5.687386275,0,10.11431827,4.390415048,0,0,12.13273414,48.02802097,23.3835719,25.1226214,24.10424061,11.37477255,0,0,0,13.15163837,25.51609896,93.78847985,0,11.49902367,20.10730312,15.7651876,11.49902367,0,25.1226214,13.15163837,15.93153911,11.12690298,66.73003775,0,0,0,90.24,4.923311049,14.50473332,0,11.50460712,18.10590563,36.44855848,24.26546827,31.37526582,18.19910121,10.63357721,9.473725908,24.26096152,0,10.26472029,16.07789724,2.904795823,1.011394409,18.37844448,0,2.669543809,1.5989091,0.217391304,31,3,7,0,0,0,3,0,3,5,2,8,11,0,0,0,3,3.497,115.8085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
C[N+](C)(C)c1ccc(NC(=O)c2ccc(C(=O)Nc3ccc([N+](C)(C)C)cc3)cc2)cc1,6440,12.56390772,-0.216804925,12.56390772,0.216804925,0.560174706,432.568,400.312,432.2514291,166,0,0.255158448,-0.321990907,0.321990907,0.255158448,0.5,0.78125,1.03125,16.15138044,10.10385022,2.141818509,-2.230247813,2.213300928,-2.341366798,6.068234442,0.101058323,1.622265103,998.5540922,23.51829709,19.639127,19.639127,14.93069012,10.50284507,10.50284507,9.604268968,9.604268968,5.208817543,5.208817543,3.163457687,3.163457687,-3.48,8153943.577,23.18874911,8.943675983,5.810629244,189.8275073,10.63357721,11.37477255,0,0,11.81435946,0,18.55513608,0,0,0,0,48.53093655,46.76714381,42.2860319,9.589074368,34.56390456,0,8.966061715,0,0,52.9196091,83.9233078,0,0,19.59963892,22.7495451,0,0,54.10039135,0,0,20.71597735,72.79640482,0,0,0,58.2,0,9.589074368,0,11.81435946,20.0929647,22.7495451,0,24.26546827,48.53093655,52.9196091,0,1.412119709,0,25.12781545,5.789691928,4.724721738,-0.433609851,22.17974225,0,0,12.53285211,0.230769231,32,2,6,0,0,0,3,0,3,2,2,6,6,0,0,0,3,4.5846,134.3644,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
O=C1[N-]C(=S)S/C1=C\c1cc(Cl)c(OCc2ccc(C(=O)[O-])cc2)c(Cl)c1,6441,11.67668064,-1.244688917,11.67668064,0.081250867,0.514144886,438.313,429.241,436.9361023,138,0,0.156514024,-0.607078538,0.607078538,0.156514024,1.222222222,1.851851852,2.37037037,35.49683779,10.13560628,2.135753775,-2.117239987,2.377626196,-2.215323404,8.272476212,-0.25456424,1.749992302,950.8220711,19.55167728,13.40119095,16.546042,12.8294076,7.449693623,9.43036744,5.380244472,7.870410315,3.492068057,5.173150905,2.234394534,3.84433914,-2.06,1124493.954,19.69470856,8.308432174,4.811377828,173.8518239,24.74925332,6.606881965,5.749511833,0,0,0,0,0,0,11.76188495,59.6852215,39.2196428,4.905136514,21.92175164,19.43246472,69.45467738,0,0,0,6.606881965,0,73.35574863,0,5.749511833,9.843390349,0,5.749511833,47.18163817,16.1970191,11.40141915,0,21.48489166,41.30333892,10.04526663,11.39280871,0,80.53,11.87648502,14.69560176,0,32.285646,10.46858801,17.32533644,12.13273414,30.34148838,0,5.316788604,40.15661618,5.9294384,18.50431305,22.83113292,14.96983248,1.43570949,-1.348716526,9.312523619,1.607143786,0.147511669,0,0.055555556,27,0,5,0,1,1,2,0,2,6,0,9,5,0,1,1,3,4.2088,108.0985,0,0,0,0,1,0,0,0,1,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cc1[n-]n(-c2ccc(Br)cc2)c(=O)c1/C=N/c1ccc(Cl)c(C(=O)[O-])c1,6442,12.59793996,-1.392775536,12.59793996,0.062687427,0.59292137,432.661,421.573,430.9683282,132,0,0.244514021,-0.590427056,0.590427056,0.244514021,1.269230769,1.961538462,2.615384615,79.91873123,10.17287004,2.048087575,-2.109175704,2.216823261,-2.220039162,9.102998122,-0.254535815,1.972573776,1068.27564,18.8445705,13.44111676,15.78304224,12.3630811,7.441039201,8.612001943,5.402263665,6.725139321,3.646340518,4.504594252,2.313123182,2.772156165,-2.64,738289.5045,18.16008757,7.309043739,3.634180499,161.4310656,19.68154932,0,0,5.559266895,0,0,9.786941917,0,0,5.693927995,34.45462099,42.46456948,32.52424267,11.65669156,9.901064579,45.40217593,0,9.780484743,4.992404733,6.9237372,0,79.13455737,0,5.687386275,15.7644761,5.687386275,0,27.53088379,16.8657088,0,6.9237372,21.61536816,56.72423091,5.022633314,5.687386275,0,88.59,5.969305288,14.69560176,0,16.1453517,22.63215204,4.472719516,23.02913765,25.12283841,12.13273414,26.02103044,11.60093989,2.183555351,9.145034771,27.79229067,15.34384028,1.317316732,-1.392775536,11.40747374,1.363413171,1.700961934,0,0.055555556,26,0,6,0,0,0,2,1,3,5,0,8,4,0,0,0,3,2.63312,100.8325,0,0,0,0,1,2,0,0,1,1,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccc(S(=O)(=O)[N-]c2c(C)c(Br)c([O-])c(Br)c2C)cc1,6443,12.44944633,-3.840168178,12.44944633,0.12068972,0.690710882,447.148,434.044,444.8993856,118,0,0.122720828,-0.870926021,0.870926021,0.122720828,0.954545455,1.409090909,1.863636364,79.91976376,10.09785387,2.10727082,-2.303364319,2.45022627,-2.02132872,9.10918741,-0.270275901,2.531967209,801.851444,16.65433606,12.14553678,16.13402644,10.14757159,6.347094285,9.373154153,4.935101378,8.125209304,3.297896944,6.498450365,1.946153617,4.083908205,-1.05,56628.77535,17.30616254,6.215581586,3.160969907,146.4232907,9.828622259,10.02329115,0,0,0,0,0,8.417796984,0,5.687386275,66.43248824,32.90394574,8.945439032,4.895483476,13.52432438,47.57056522,0,0,0,25.66669507,0,54.62335665,0,5.749511833,5.106527395,5.687386275,5.749511833,31.8598878,8.417796984,10.02329115,20.7712116,16.69035448,38.10639078,0,4.722094864,0,71.3,10.02329115,13.52432438,0,16.33238158,20.07234202,5.563451492,12.13273414,25.98020854,6.9237372,36.58198266,0,29.44130291,6.381920976,0.12068972,11.95061877,2.244635335,-0.220663089,6.471394505,0,5.200269051,-3.840168178,0.2,22,0,4,0,0,0,2,0,2,3,0,7,3,0,0,0,2,4.60456,92.1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cc1cccc(-n2[n-]c(C)c(/C=N/c3ccc(S(=O)(=O)Nc4ccccc4)cc3)c2=O)c1,6444,12.8035649,-3.706697007,12.8035649,0.11876344,0.454589697,445.524,424.356,445.1339851,162,0,0.261391503,-0.590426942,0.590426942,0.261391503,0.9375,1.65625,2.34375,32.23327212,10.19877566,2.133274008,-2.115645567,2.194011256,-2.175731891,7.923310705,0.600999358,1.553664285,1434.855066,22.7169677,17.55753772,18.3740343,15.33133702,9.890424997,11.37358824,7.278669081,8.961071323,4.82453995,6.221738916,3.172180561,4.230803424,-3.91,18232731.6,21.32692812,8.680480124,4.548529269,185.6722282,9.780484743,0,0,5.559266895,10.02329115,0,14.50903678,8.417796984,0,5.693927995,37.25557254,61.01812524,23.15282462,10.58286975,8.417796984,27.61266428,0,9.780484743,4.992404733,18.74295787,4.722094864,106.0374069,0,5.687386275,15.38004357,11.37477255,0,0,19.3142005,10.02329115,13.8474744,16.82083098,93.54519728,0,5.687386275,0,94.63,10.02329115,13.21233417,0,10.45475037,28.31953831,5.563451492,23.02913765,43.32193961,37.25557254,14.81318141,0,28.96838065,0,17.2586334,4.345434014,3.410463701,0,22.31247405,1.461001328,3.700309864,-3.706697007,0.083333333,32,1,7,0,0,0,3,1,4,5,1,8,6,0,0,0,4,3.96294,125.7795,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cc1cc(C)cc(N2C(=O)[N-]C(=O)/C(=C/c3cc(Cl)cc(Br)c3O)C2=O)c1,6445,12.88453597,-0.971182445,12.88453597,0.149071082,0.523898977,448.68,435.576,446.9752703,138,0,0.187634129,-0.506139473,0.506139473,0.187634129,1.074074074,1.703703704,2.333333333,79.91873125,10.04839408,2.284025257,-2.357023867,2.344482336,-2.432909024,9.103479247,-0.119126075,2.104170012,1012.359986,19.8779507,14.28641622,16.6283417,12.66761155,7.79607931,8.967042053,6.069463663,7.360236343,3.874530487,4.69723663,2.778217512,3.612214715,-2.64,753558.0934,19.13075672,7.169916893,3.743205699,168.1069677,15.32322573,5.749511833,17.84547397,0,0,0,14.38361155,0,0,0,40.92694408,53.67355882,10.58608481,10.04582405,19.49013895,57.13976414,0,0,0,13.8474744,4.899909731,67.40743578,0,5.749511833,4.899909731,10.48192346,5.749511833,27.53088379,22.95200137,9.589074368,13.8474744,16.69035448,40.37765939,5.022633314,11.39280871,0,88.78,17.84547397,19.49013895,0,16.88606786,15.1827391,16.02681271,18.20875424,12.13273414,19.91384147,21.2467325,11.60093989,0.302534857,9.111405387,38.12716371,13.8770078,1.823389641,-1.982434335,7.107808354,1.16888322,3.65868581,0,0.105263158,27,1,6,0,1,1,2,0,2,4,1,8,2,0,1,1,3,4.87544,105.9578,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CCc1cc(Br)cc([N+](=O)[O-])c1/N=C/c1c(C)[nH]n(-c2cccc(C)c2)c1=O,6446,12.84923656,-0.466665714,12.84923656,0.10215421,0.349918001,443.301,424.149,442.0640526,144,0,0.295719242,-0.294638709,0.295719242,0.294638709,1.285714286,2.035714286,2.678571429,79.91873125,10.09687084,2.184571419,-2.047071446,2.346763308,-2.167865801,9.103023356,-0.383667314,2.098885346,1144.837948,20.42192077,15.6929088,17.27890534,13.31176951,8.709890682,9.502888951,6.431552151,7.347227679,4.410723431,4.868561195,2.987225199,3.480389811,-3,1788390.452,19.75308642,7.935,3.817558299,169.5549035,0,5.687386275,0,0,11.24665317,0,20.00753726,9.674207668,0,0,34.98641523,49.59430021,22.44761516,16.17414882,4.923311049,33.51931703,0,9.780484743,4.992404733,27.19203322,0,83.72332674,0,5.687386275,5.559266895,11.37477255,0,15.9299439,20.91839637,6.420821623,23.96179267,29.30801967,50.65786384,0,5.687386275,0,93.29,4.923311049,14.90885545,0,16.93403944,22.15092063,16.81428926,16.96277058,12.99010427,38.11294267,26.02103044,0,2.064880194,3.295880977,28.16472201,14.48652771,3.372292028,0,10.77178208,1.974661345,5.619253652,0,0.2,28,1,7,0,0,0,2,1,3,5,1,8,5,0,0,0,3,4.76614,113.2921,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)N(C2CCCCC2)C(=O)/C1=C\c1ccc(OCc2ccccc2Cl)cc1,6447,12.94696344,-0.665643108,12.94696344,0.032491471,0.541293821,438.911,415.727,438.1346349,160,0,0.331053108,-0.488860515,0.488860515,0.331053108,1,1.709677419,2.419354839,35.49569217,9.928567514,2.395482571,-2.349028279,2.265180307,-2.575710937,6.312722446,-0.131531777,1.473115328,1026.129746,21.79431797,16.97431461,17.73024356,15.02487714,10.39568415,10.77364863,7.733398491,8.140598618,5.616219981,5.984947705,3.945447566,4.135735414,-3.12,12326197,21.12499987,9.350279016,4.799482514,185.377611,4.736862954,17.92949833,0,0,11.81435946,6.031114512,19.8057727,4.794537184,0,0,61.1952401,42.68021605,16.62792563,0,19.12047451,35.52243397,0,10.21669833,0,44.75283091,0,70.25357737,0,5.749511833,10.05365156,4.794537184,5.749511833,11.60093989,28.78722453,16.19595633,0,43.2310111,54.10404108,5.022633314,6.076020107,0,75.71,17.84547397,14.38361155,0,11.61494536,22.9424786,37.66755961,10.97592984,24.26546827,24.26546827,5.316788604,16.33780284,5.766321332,6.144136219,38.77366988,2.945733845,1.517362754,-0.554348771,13.73166956,6.120434215,0.332798748,0,0.291666667,31,1,6,1,1,2,2,0,2,4,1,7,5,1,1,2,4,4.7135,117.4607,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
