Name,IC50,SMILES
4345,12,c1n(CC2(O)CCN(CC2)C(CC(c2ccccc2)C)=O)c(c2ccc(cc2n1)NCc1ccco1)=O
4345,12,c1ccc(cc1)-n1c2ncn(CC3(CCN(CC3)C(=O)[C@H]3[C@@H](C(CCC3)(F)F)c3ccccc3)O)c(c2cc1)=O
4345,12,c1(-c2scc3c2ncn(c3=O)CC2(O)CCN(CC2)C([C@H]2[C@@H](CC(F)(CC2)F)c2cscn2)=O)ccccc1
4345,12,c1(=O)c2c(c(-c3ccccc3)sc2)ncn1CC1(CCN(C(=O)[C@@H]2CC(CC[C@H]2c2ccccc2)(F)F)CC1)O
4363,12,c1cccc([C@H]2[C@@H](CCCC2(F)F)C(=O)N2CCC(O)(Cn3c(c4ccn(-c5ccccc5)c4nc3)=O)CC2)c1
4363,12,c1(cc2C(=O)c3c(nc(c(C#N)n3)C#N)-c2cc1OC)OC
4363,12,C1CN(CCC1(Cn1cnc2c(-c3ccccc3)scc2c1=O)O)C(=O)[C@@H]1CC(F)(CC[C@H]1c1ccccc1)F
4373,12,C1N(CCC(Cn2c(=O)c3c(nc2)cc(NCc2ccco2)cc3)(C1)O)C(=O)CC(C)c1ccccc1
4373,12,O=C([C@H]1[C@H](c2ccccc2)C(F)(F)CCC1)N1CCC(Cn2cnc3n(-c4ccccc4)ccc3c2=O)(CC1)O
4373,12,[C@@H]1(C(N2CCC(CC2)(Cn2c(=O)c3csc(c3nc2)-c2ccccc2)O)=O)CCC(F)(F)C[C@H]1c1cscn1
4373,12,O=C1c2cc(c(OC)cc2-c2c1nc(C#N)c(C#N)n2)OC
4373,12,C1(F)(CC[C@H]([C@@H](C1)C(N1CCC(Cn2c(=O)c3csc(c3nc2)-c2ccccc2)(CC1)O)=O)c1ccccc1)F
4177,12.4,n1c2cc(ccc2c(=O)n(CC2(CCN(CC2)C(CC(C)c2ccccc2)=O)O)c1)NCc1ccco1
4177,12.4,n1(ccc2c1ncn(CC1(O)CCN(CC1)C([C@@H]1CCCC([C@H]1c1ccccc1)(F)F)=O)c2=O)-c1ccccc1
4177,12.4,COc1cc2-c3nc(c(nc3C(=O)c2cc1OC)C#N)C#N
4177,12.4,C1C(CCN(C1)C([C@@H]1CC(F)(CC[C@H]1c1ccccc1)F)=O)(O)Cn1cnc2c(csc2-c2ccccc2)c1=O
4178,12.5,c1cccc(C(CC(N2CCC(O)(Cn3c(c4c(cc(cc4)NCc4occc4)nc3)=O)CC2)=O)C)c1
4178,12.5,O=C([C@@H]1CCC(C[C@H]1c1ncsc1)(F)F)N1CCC(CC1)(O)Cn1c(=O)c2csc(c2nc1)-c1ccccc1
4178,12.5,N#Cc1c(nc2-c3c(cc(c(c3)OC)OC)C(=O)c2n1)C#N
4178,12.5,C1C(F)(F)CC[C@@H](c2ccccc2)[C@@H]1C(=O)N1CCC(CC1)(Cn1cnc2c(scc2c1=O)-c1ccccc1)O
4180,12.7,C(CC(c1ccccc1)C)(=O)N1CCC(Cn2c(=O)c3ccc(NCc4occc4)cc3nc2)(O)CC1
4180,12.7,c1ccccc1[C@@H]1C(F)(CCC[C@H]1C(N1CCC(CC1)(Cn1c(=O)c2c(nc1)n(-c1ccccc1)cc2)O)=O)F
4180,12.7,c1(ccccc1)-c1scc2c1ncn(c2=O)CC1(CCN(CC1)C(=O)[C@@H]1CCC(F)(C[C@H]1c1ncsc1)F)O
4180,12.7,N#Cc1nc2c(C(=O)c3cc(OC)c(cc3-2)OC)nc1C#N
4180,12.7,[C@H]1(CC(F)(F)CC[C@H]1c1ccccc1)C(N1CCC(CC1)(O)Cn1c(c2c(c(-c3ccccc3)sc2)nc1)=O)=O
4530,12.74,c1cccc(C(C)CC(N2CCC(Cn3cnc4c(c3=O)ccc(c4)NCc3occc3)(CC2)O)=O)c1
4530,12.74,c1n(CC2(O)CCN(C([C@@H]3CCCC(F)([C@H]3c3ccccc3)F)=O)CC2)c(c2ccn(-c3ccccc3)c2n1)=O
4530,12.74,C1CC(O)(CCN1C(=O)[C@@H]1CCC(F)(C[C@H]1c1ncsc1)F)Cn1c(c2csc(-c3ccccc3)c2nc1)=O
4530,12.74,C(C1(CCN(CC1)C(=O)[C@H]1[C@H](c2ccccc2)CCC(C1)(F)F)O)n1cnc2c(csc2-c2ccccc2)c1=O
3500,13,C(CC(N1CCC(Cn2c(c3ccc(cc3nc2)NCc2ccco2)=O)(CC1)O)=O)(C)c1ccccc1
3500,13,c1cc2c(n1-c1ccccc1)ncn(c2=O)CC1(O)CCN(C(=O)[C@@H]2CCCC(F)([C@H]2c2ccccc2)F)CC1
3500,13,OC1(Cn2cnc3c(csc3-c3ccccc3)c2=O)CCN(CC1)C([C@H]1[C@@H](CC(F)(CC1)F)c1cscn1)=O
3500,13,n1c(c(nc2c1C(=O)c1c-2cc(OC)c(c1)OC)C#N)C#N
4182,13,c1cc2c(=O)n(cnc2n1-c1ccccc1)CC1(O)CCN(CC1)C([C@@H]1CCCC(F)(F)[C@H]1c1ccccc1)=O
4182,13,c1ccccc1-c1c2ncn(CC3(CCN(C(=O)[C@H]4[C@@H](CC(F)(F)CC4)c4cscn4)CC3)O)c(=O)c2cs1
4182,13,c1(OC)c(OC)cc2c(-c3c(nc(c(n3)C#N)C#N)C2=O)c1
4182,13,FC1(CC[C@H]([C@@H](C1)C(=O)N1CCC(Cn2cnc3c(scc3c2=O)-c2ccccc2)(O)CC1)c1ccccc1)F
4379,13,c1cccc(c1)C(CC(=O)N1CCC(Cn2cnc3cc(ccc3c2=O)NCc2ccco2)(CC1)O)C
4379,13,c12cc(OC)c(OC)cc1C(=O)c1c-2nc(C#N)c(C#N)n1
4379,13,FC1(C[C@@H](C(N2CCC(CC2)(O)Cn2c(c3c(c(sc3)-c3ccccc3)nc2)=O)=O)[C@@H](CC1)c1ccccc1)F
3973,13.3,C(CC(=O)N1CCC(CC1)(Cn1cnc2cc(ccc2c1=O)NCc1occc1)O)(c1ccccc1)C
3973,13.3,[C@@H]1(c2ccccc2)C(F)(CCC[C@H]1C(=O)N1CCC(O)(CC1)Cn1cnc2n(ccc2c1=O)-c1ccccc1)F
3973,13.3,C1C[C@@H](C(=O)N2CCC(CC2)(Cn2cnc3c(csc3-c3ccccc3)c2=O)O)[C@@H](CC1(F)F)c1ncsc1
3973,13.3,O(c1cc2C(=O)c3c(-c2cc1OC)nc(c(n3)C#N)C#N)C
3973,13.3,c1ccc(cc1)-c1c2c(cs1)c(n(CC1(CCN(C([C@H]3[C@H](c4ccccc4)CCC(F)(F)C3)=O)CC1)O)cn2)=O
3972,13.5,C(C(C)c1ccccc1)C(=O)N1CCC(Cn2cnc3cc(ccc3c2=O)NCc2ccco2)(O)CC1
3972,13.5,c1ccc(-n2ccc3c(=O)n(cnc23)CC2(O)CCN(C([C@@H]3CCCC(F)([C@H]3c3ccccc3)F)=O)CC2)cc1
3972,13.5,n1c2c(-c3cc(c(OC)cc3C2=O)OC)nc(c1C#N)C#N
3972,13.5,C(C1(O)CCN(C([C@H]2[C@H](c3ccccc3)CCC(C2)(F)F)=O)CC1)n1cnc2c(c1=O)csc2-c1ccccc1
4042,13.6,c1ccccc1C(C)CC(=O)N1CCC(Cn2c(c3c(cc(NCc4occc4)cc3)nc2)=O)(CC1)O
4042,13.6,c1c(-n2c3ncn(c(c3cc2)=O)CC2(O)CCN(CC2)C([C@H]2[C@H](c3ccccc3)C(F)(CCC2)F)=O)cccc1
4042,13.6,C([C@H]1[C@@H](CC(F)(F)CC1)c1cscn1)(=O)N1CCC(O)(CC1)Cn1cnc2c(-c3ccccc3)scc2c1=O
4042,13.6,O=C1c2c(-c3cc(c(cc31)OC)OC)nc(c(C#N)n2)C#N
4042,13.6,O=c1n(cnc2c1csc2-c1ccccc1)CC1(CCN(C(=O)[C@H]2[C@H](c3ccccc3)CCC(F)(C2)F)CC1)O
4184,13.7,c1cc(-n2ccc3c(n(cnc23)CC2(O)CCN(C(=O)[C@H]3[C@@H](C(F)(F)CCC3)c3ccccc3)CC2)=O)ccc1
4184,13.7,c1cccc(-c2c3c(cs2)c(n(cn3)CC2(O)CCN(C(=O)[C@H]3[C@H](c4cscn4)CC(F)(F)CC3)CC2)=O)c1
4184,13.7,O=C1c2cc(c(OC)cc2-c2c1nc(c(C#N)n2)C#N)OC
4184,13.7,c1(c2csc(c2ncn1CC1(O)CCN(C(=O)[C@H]2[C@H](c3ccccc3)CCC(F)(C2)F)CC1)-c1ccccc1)=O
4185,13.8,N1(CCC(O)(Cn2cnc3cc(NCc4ccco4)ccc3c2=O)CC1)C(CC(c1ccccc1)C)=O
4185,13.8,c1ccc(cc1)-n1ccc2c1ncn(c2=O)CC1(O)CCN(C([C@@H]2CCCC(F)([C@H]2c2ccccc2)F)=O)CC1
4185,13.8,n1cn(CC2(O)CCN(C(=O)[C@H]3[C@@H](CC(F)(F)CC3)c3cscn3)CC2)c(=O)c2csc(-c3ccccc3)c21
4484,14.08,n1cn(c(=O)c2ccc(NCc3occc3)cc21)CC1(CCN(C(=O)CC(C)c2ccccc2)CC1)O
4484,14.08,C1(F)(CCC[C@H]([C@@H]1c1ccccc1)C(=O)N1CCC(O)(CC1)Cn1c(=O)c2c(nc1)n(cc2)-c1ccccc1)F
4484,14.08,[C@@H]1(c2cscn2)CC(F)(F)CC[C@H]1C(=O)N1CCC(CC1)(Cn1c(=O)c2c(c(-c3ccccc3)sc2)nc1)O
4484,14.08,c1c2-c3nc(c(C#N)nc3C(c2cc(c1OC)OC)=O)C#N
4484,14.08,c1nc2c(scc2c(n1CC1(O)CCN(CC1)C([C@@H]1CC(F)(CC[C@H]1c1ccccc1)F)=O)=O)-c1ccccc1
3983,15,O=C(CC(C)c1ccccc1)N1CCC(O)(CC1)Cn1c(=O)c2ccc(cc2nc1)NCc1occc1
3983,15,FC1(F)[C@@H](c2ccccc2)[C@H](C(N2CCC(Cn3c(c4ccn(c4nc3)-c3ccccc3)=O)(CC2)O)=O)CCC1
3983,15,C(n1cnc2c(c1=O)csc2-c1ccccc1)C1(O)CCN(C(=O)[C@@H]2CCC(F)(C[C@H]2c2ncsc2)F)CC1
3983,15,O=C1c2c(-c3nc(c(nc13)C#N)C#N)cc(OC)c(OC)c2
3983,15,N1(C([C@@H]2CC(F)(F)CC[C@H]2c2ccccc2)=O)CCC(CC1)(Cn1c(=O)c2c(nc1)c(sc2)-c1ccccc1)O
4520,15.31,C1(CCN(CC1)C(CC(c1ccccc1)C)=O)(O)Cn1c(=O)c2ccc(cc2nc1)NCc1occc1
4520,15.31,[C@@H]1(c2cscn2)CC(F)(CC[C@H]1C(N1CCC(CC1)(Cn1c(c2csc(c2nc1)-c1ccccc1)=O)O)=O)F
4520,15.31,c1(OC)cc2-c3c(C(c2cc1OC)=O)nc(C#N)c(n3)C#N
4520,15.31,c1ccc(-c2scc3c(n(CC4(O)CCN(CC4)C(=O)[C@H]4[C@H](c5ccccc5)CCC(F)(F)C4)cnc32)=O)cc1
4190,15.4,C(=O)(N1CCC(Cn2cnc3cc(NCc4ccco4)ccc3c2=O)(O)CC1)CC(C)c1ccccc1
4190,15.4,C1([C@@H](c2ccccc2)[C@H](C(=O)N2CCC(CC2)(O)Cn2c(c3ccn(c3nc2)-c2ccccc2)=O)CCC1)(F)F
4190,15.4,c12c(ncn(c1=O)CC1(CCN(CC1)C(=O)[C@@H]1CCC(F)(C[C@H]1c1ncsc1)F)O)c(sc2)-c1ccccc1
4190,15.4,c12nc(c(C#N)nc2C(c2cc(c(cc-12)OC)OC)=O)C#N
4192,16.3,n1c2c(ccn2-c2ccccc2)c(=O)n(c1)CC1(CCN(CC1)C(=O)[C@H]1[C@@H](C(CCC1)(F)F)c1ccccc1)O
4192,16.3,FC1(F)CC[C@H]([C@@H](C1)c1cscn1)C(=O)N1CCC(CC1)(O)Cn1c(c2csc(c2nc1)-c1ccccc1)=O
4192,16.3,s1c(c2ncn(c(c2c1)=O)CC1(CCN(C([C@H]2[C@H](c3ccccc3)CCC(F)(C2)F)=O)CC1)O)-c1ccccc1
4525,16.42,C(C(c1ccccc1)C)C(N1CCC(CC1)(Cn1cnc2cc(NCc3occc3)ccc2c1=O)O)=O
4525,16.42,c1cc(ccc1)-n1c2ncn(c(c2cc1)=O)CC1(O)CCN(C([C@H]2[C@H](c3ccccc3)C(CCC2)(F)F)=O)CC1
4525,16.42,[C@H]1(c2cscn2)[C@H](C(=O)N2CCC(CC2)(O)Cn2cnc3c(c2=O)csc3-c2ccccc2)CCC(C1)(F)F
4525,16.42,c12cc(OC)c(OC)cc1-c1c(nc(c(C#N)n1)C#N)C2=O
4525,16.42,FC1(F)C[C@H]([C@H](c2ccccc2)CC1)C(=O)N1CCC(Cn2c(=O)c3c(nc2)c(sc3)-c2ccccc2)(CC1)O
4531,16.66,c1ccccc1C(C)CC(=O)N1CCC(CC1)(Cn1cnc2c(ccc(c2)NCc2ccco2)c1=O)O
4531,16.66,n1(c2ncn(c(=O)c2cc1)CC1(CCN(C(=O)[C@H]2[C@H](c3ccccc3)C(F)(CCC2)F)CC1)O)-c1ccccc1
4531,16.66,c1ccccc1[C@@H]1CCC(F)(F)C[C@H]1C(=O)N1CCC(Cn2c(c3csc(c3nc2)-c2ccccc2)=O)(O)CC1
4194,17.6,c1([C@@H]2C(F)(CCC[C@H]2C(N2CCC(Cn3cnc4n(ccc4c3=O)-c3ccccc3)(O)CC2)=O)F)ccccc1
4194,17.6,c1ccccc1-c1c2ncn(CC3(CCN(CC3)C([C@H]3[C@@H](CC(F)(F)CC3)c3ncsc3)=O)O)c(c2cs1)=O
4194,17.6,N#Cc1c(nc2c(-c3c(cc(c(OC)c3)OC)C2=O)n1)C#N
4194,17.6,s1c(c2ncn(c(=O)c2c1)CC1(O)CCN(C([C@@H]2CC(F)(F)CC[C@H]2c2ccccc2)=O)CC1)-c1ccccc1
4492,17.71,C1N(CCC(C1)(O)Cn1c(c2c(nc1)cc(NCc1ccco1)cc2)=O)C(=O)CC(c1ccccc1)C
4492,17.71,c1cccc(-n2c3ncn(CC4(O)CCN(CC4)C([C@@H]4CCCC(F)([C@H]4c4ccccc4)F)=O)c(=O)c3cc2)c1
4492,17.71,c12c(n(CC3(CCN(C(=O)[C@H]4[C@H](c5ncsc5)CC(CC4)(F)F)CC3)O)cnc2c(-c2ccccc2)sc1)=O
4492,17.71,c1(OC)c(cc2c(c1)-c1c(C2=O)nc(c(n1)C#N)C#N)OC
4043,17.8,C1CN(C(=O)CC(c2ccccc2)C)CCC1(Cn1cnc2cc(NCc3occc3)ccc2c1=O)O
4043,17.8,FC1(F)CCC[C@H]([C@@H]1c1ccccc1)C(=O)N1CCC(Cn2cnc3c(c2=O)ccn3-c2ccccc2)(O)CC1
4043,17.8,n1cn(c(=O)c2csc(c12)-c1ccccc1)CC1(O)CCN(CC1)C([C@@H]1CC(F)(F)CC[C@H]1c1ccccc1)=O
4044,17.8,O=C(N1CCC(Cn2c(c3ccc(NCc4ccco4)cc3nc2)=O)(CC1)O)CC(c1ccccc1)C
4044,17.8,O=c1n(CC2(CCN(CC2)C([C@@H]2CCCC(F)([C@H]2c2ccccc2)F)=O)O)cnc2c1ccn2-c1ccccc1
4044,17.8,c1(ccccc1)-c1scc2c(n(cnc21)CC1(CCN(CC1)C([C@@H]1CCC(C[C@H]1c1ncsc1)(F)F)=O)O)=O
4045,17.9,c1cccc(c1)C(C)CC(N1CCC(CC1)(Cn1c(=O)c2ccc(NCc3ccco3)cc2nc1)O)=O
4045,17.9,C1CCC(F)([C@H]([C@@H]1C(N1CCC(O)(Cn2c(c3ccn(-c4ccccc4)c3nc2)=O)CC1)=O)c1ccccc1)F
4045,17.9,FC1(F)CC[C@H]([C@H](c2ncsc2)C1)C(=O)N1CCC(O)(CC1)Cn1cnc2c(scc2c1=O)-c1ccccc1
4045,17.9,c12c(C(=O)c3cc(OC)c(cc3-2)OC)nc(c(n1)C#N)C#N
4045,17.9,c1sc(-c2ccccc2)c2ncn(c(=O)c21)CC1(O)CCN(C([C@@H]2CC(F)(F)CC[C@H]2c2ccccc2)=O)CC1
4195,18,C1N(C(CC(c2ccccc2)C)=O)CCC(O)(Cn2c(c3c(nc2)cc(cc3)NCc2ccco2)=O)C1
4195,18,FC1(C[C@H]([C@H](C(N2CCC(O)(Cn3cnc4c(scc4c3=O)-c3ccccc3)CC2)=O)CC1)c1cscn1)F
4195,18,N#Cc1nc2c(nc1C#N)-c1c(cc(c(c1)OC)OC)C2=O
4195,18,FC1(CC[C@@H](c2ccccc2)[C@H](C(N2CCC(CC2)(O)Cn2cnc3c(-c4ccccc4)scc3c2=O)=O)C1)F
4199,18.3,c1(ccccc1)C(CC(=O)N1CCC(Cn2cnc3cc(ccc3c2=O)NCc2occc2)(CC1)O)C
4199,18.3,c1cc(ccc1)[C@H]1[C@H](C(N2CCC(Cn3c(=O)c4c(n(-c5ccccc5)cc4)nc3)(O)CC2)=O)CCCC1(F)F
4199,18.3,C1(CCN(C([C@H]2[C@H](c3cscn3)CC(CC2)(F)F)=O)CC1)(Cn1c(=O)c2csc(c2nc1)-c1ccccc1)O
4199,18.3,c1(cc2-c3c(C(c2cc1OC)=O)nc(c(C#N)n3)C#N)OC
4199,18.3,c1c(cccc1)-c1scc2c(=O)n(cnc12)CC1(O)CCN(CC1)C(=O)[C@H]1[C@H](c2ccccc2)CCC(C1)(F)F
4200,18.4,C1CN(C(CC(c2ccccc2)C)=O)CCC1(O)Cn1cnc2c(ccc(c2)NCc2ccco2)c1=O
4200,18.4,c1(-c2c3ncn(CC4(O)CCN(C([C@H]5[C@@H](CC(F)(F)CC5)c5cscn5)=O)CC4)c(c3cs2)=O)ccccc1
4200,18.4,c1(cc2c(-c3c(nc(c(C#N)n3)C#N)C2=O)cc1OC)OC
4200,18.4,c1(-c2c3c(cs2)c(n(CC2(O)CCN(CC2)C(=O)[C@@H]2CC(F)(F)CC[C@H]2c2ccccc2)cn3)=O)ccccc1
4350,18.4,c1(NCc2ccco2)cc2c(cc1)c(=O)n(CC1(CCN(CC1)C(CC(c1ccccc1)C)=O)O)cn2
4350,18.4,c1scc([C@@H]2CC(F)(F)CC[C@H]2C(=O)N2CCC(O)(Cn3c(c4c(c(sc4)-c4ccccc4)nc3)=O)CC2)n1
4350,18.4,c12-c3nc(C#N)c(nc3C(c1cc(c(c2)OC)OC)=O)C#N
3501,19,c1c2c(ncn(CC3(CCN(CC3)C(CC(c3ccccc3)C)=O)O)c2=O)cc(c1)NCc1occc1
3501,19,c1cc(-c2c3c(cs2)c(=O)n(cn3)CC2(O)CCN(C([C@@H]3CCC(F)(F)C[C@H]3c3ncsc3)=O)CC2)ccc1
3501,19,C1(c2c(cc(c(OC)c2)OC)-c2nc(c(nc12)C#N)C#N)=O
3501,19,c1c(cccc1)-c1scc2c(=O)n(CC3(O)CCN(CC3)C(=O)[C@H]3[C@@H](CCC(F)(F)C3)c3ccccc3)cnc12
4202,19,C1C(Cn2cnc3c(ccn3-c3ccccc3)c2=O)(O)CCN(C(=O)[C@@H]2CCCC([C@H]2c2ccccc2)(F)F)C1
4202,19,C1(F)(F)C[C@H]([C@H](C(N2CCC(CC2)(O)Cn2cnc3c(c2=O)csc3-c2ccccc2)=O)CC1)c1cscn1
4202,19,C1C(C[C@H]([C@@H](C1)c1ccccc1)C(=O)N1CCC(CC1)(Cn1cnc2c(csc2-c2ccccc2)c1=O)O)(F)F
3971,19.4,c1(-c2ccccc2)c2c(cs1)c(n(cn2)CC1(O)CCN(CC1)C([C@@H]1CC(F)(F)CC[C@H]1c1ccccc1)=O)=O
3909,20,n1(ccc2c(n(CC3(CCN(C([C@@H]4CCCC(F)([C@H]4c4ccccc4)F)=O)CC3)O)cnc21)=O)-c1ccccc1
3909,20,[C@@H]1(c2ncsc2)CC(CC[C@H]1C(=O)N1CCC(Cn2cnc3c(-c4ccccc4)scc3c2=O)(O)CC1)(F)F
3909,20,O(c1cc2c(C(c3nc(c(C#N)nc-23)C#N)=O)cc1OC)C
3909,20,N1(CCC(Cn2cnc3c(c2=O)csc3-c2ccccc2)(CC1)O)C(=O)[C@H]1[C@@H](CCC(F)(F)C1)c1ccccc1
3910,20,c1c(CNc2cc3ncn(CC4(CCN(CC4)C(=O)CC(c4ccccc4)C)O)c(c3cc2)=O)occ1
3910,20,C1(F)(F)CCC[C@H]([C@@H]1c1ccccc1)C(N1CCC(O)(Cn2c(=O)c3ccn(c3nc2)-c2ccccc2)CC1)=O
3910,20,c1scnc1[C@H]1[C@@H](CCC(F)(F)C1)C(N1CCC(Cn2cnc3c(-c4ccccc4)scc3c2=O)(O)CC1)=O
3910,20,COc1c(OC)cc2c(c1)C(c1c-2nc(c(C#N)n1)C#N)=O
3911,20,c1n(CC2(CCN(C(CC(c3ccccc3)C)=O)CC2)O)c(=O)c2c(n1)cc(cc2)NCc1occc1
3911,20,C(n1c(c2c(nc1)n(cc2)-c1ccccc1)=O)C1(O)CCN(CC1)C([C@@H]1CCCC(F)([C@H]1c1ccccc1)F)=O
3911,20,c1(C#N)nc2c(nc1C#N)C(=O)c1cc(OC)c(cc-21)OC
3911,20,c1ccccc1[C@H]1[C@H](C(N2CCC(O)(CC2)Cn2cnc3c(-c4ccccc4)scc3c2=O)=O)CC(F)(CC1)F
3912,20,O=C(CC(C)c1ccccc1)N1CCC(O)(Cn2c(=O)c3c(cc(cc3)NCc3ccco3)nc2)CC1
3912,20,C1(F)(C[C@@H](c2cscn2)[C@H](C(=O)N2CCC(CC2)(O)Cn2cnc3c(c2=O)csc3-c2ccccc2)CC1)F
3913,20,c1ccoc1CNc1cc2c(c(n(cn2)CC2(O)CCN(C(CC(c3ccccc3)C)=O)CC2)=O)cc1
3913,20,c1c2c(=O)n(CC3(O)CCN(C(=O)[C@@H]4CCC(F)(C[C@H]4c4ncsc4)F)CC3)cnc2c(s1)-c1ccccc1
3913,20,C(#N)c1nc2C(c3c(-c2nc1C#N)cc(OC)c(OC)c3)=O
3913,20,c1c(-c2scc3c(=O)n(cnc23)CC2(O)CCN(C(=O)[C@H]3[C@H](c4ccccc4)CCC(F)(C3)F)CC2)cccc1
3914,20,C1N(CCC(C1)(O)Cn1cnc2cc(ccc2c1=O)NCc1ccco1)C(CC(C)c1ccccc1)=O
3914,20,C1CC(CCN1C(=O)[C@@H]1CCCC(F)(F)[C@H]1c1ccccc1)(Cn1c(c2c(nc1)n(cc2)-c1ccccc1)=O)O
3914,20,C1CN(CCC1(Cn1c(=O)c2c(c(-c3ccccc3)sc2)nc1)O)C(=O)[C@H]1[C@H](c2ncsc2)CC(F)(F)CC1
3915,20,c1cccc(c1)[C@@H]1C(F)(F)CCC[C@H]1C(=O)N1CCC(CC1)(Cn1c(=O)c2c(n(cc2)-c2ccccc2)nc1)O
3915,20,C1C(Cn2c(c3c(nc2)c(-c2ccccc2)sc3)=O)(O)CCN(C([C@H]2[C@@H](CC(F)(F)CC2)c2cscn2)=O)C1
3915,20,c12C(c3c(cc(c(OC)c3)OC)-c1nc(c(C#N)n2)C#N)=O
3915,20,c1cccc(-c2c3ncn(CC4(CCN(CC4)C(=O)[C@@H]4CC(F)(F)CC[C@H]4c4ccccc4)O)c(c3cs2)=O)c1
3916,20,o1cccc1CNc1cc2c(c(n(cn2)CC2(CCN(C(CC(c3ccccc3)C)=O)CC2)O)=O)cc1
3916,20,c1c2c(n(-c3ccccc3)c1)ncn(c2=O)CC1(O)CCN(CC1)C([C@@H]1CCCC(F)([C@H]1c1ccccc1)F)=O
3916,20,s1cc2c(n(cnc2c1-c1ccccc1)CC1(O)CCN(CC1)C([C@H]1[C@@H](CC(CC1)(F)F)c1cscn1)=O)=O
3916,20,C1N(CCC(C1)(Cn1c(c2c(c(sc2)-c2ccccc2)nc1)=O)O)C([C@H]1[C@@H](CCC(F)(C1)F)c1ccccc1)=O
3917,20,c1(CNc2cc3c(cc2)c(n(CC2(O)CCN(CC2)C(=O)CC(C)c2ccccc2)cn3)=O)occc1
3917,20,n1(CC2(CCN(C(=O)[C@H]3[C@H](c4ccccc4)C(F)(F)CCC3)CC2)O)cnc2n(ccc2c1=O)-c1ccccc1
3917,20,s1cc([C@H]2[C@H](C(N3CCC(CC3)(Cn3c(c4c(nc3)c(sc4)-c3ccccc3)=O)O)=O)CCC(F)(C2)F)nc1
3917,20,c1(-c2c3c(cs2)c(=O)n(CC2(O)CCN(CC2)C(=O)[C@@H]2CC(F)(F)CC[C@H]2c2ccccc2)cn3)ccccc1
3918,20,C(Nc1cc2ncn(CC3(O)CCN(CC3)C(=O)CC(C)c3ccccc3)c(=O)c2cc1)c1ccco1
3918,20,c1n(-c2ccccc2)c2c(c1)c(n(cn2)CC1(CCN(CC1)C(=O)[C@H]1[C@H](c2ccccc2)C(F)(CCC1)F)O)=O
3918,20,c1n(CC2(CCN(C([C@@H]3CCC(F)(C[C@H]3c3ncsc3)F)=O)CC2)O)c(=O)c2c(n1)c(sc2)-c1ccccc1
3918,20,N#Cc1c(C#N)nc2-c3c(cc(c(OC)c3)OC)C(=O)c2n1
3918,20,c1c(-c2scc3c2ncn(CC2(O)CCN(CC2)C([C@@H]2CC(CC[C@H]2c2ccccc2)(F)F)=O)c3=O)cccc1
3919,20,c12ccc(cc1ncn(CC1(CCN(C(CC(c3ccccc3)C)=O)CC1)O)c2=O)NCc1occc1
3919,20,[C@H]1(C(=O)N2CCC(Cn3c(=O)c4c(n(cc4)-c4ccccc4)nc3)(CC2)O)[C@H](c2ccccc2)C(CCC1)(F)F
3919,20,N1(C(=O)[C@H]2[C@H](c3ncsc3)CC(F)(F)CC2)CCC(CC1)(Cn1cnc2c(c1=O)csc2-c1ccccc1)O
3919,20,C(c1nc2C(=O)c3cc(OC)c(OC)cc3-c2nc1C#N)#N
3919,20,c12c(=O)n(cnc2c(-c2ccccc2)sc1)CC1(CCN(C([C@H]2[C@H](c3ccccc3)CCC(C2)(F)F)=O)CC1)O
3920,20,C1(F)(CCC[C@@H](C(N2CCC(Cn3cnc4n(ccc4c3=O)-c3ccccc3)(O)CC2)=O)[C@@H]1c1ccccc1)F
3920,20,O(C)c1cc2-c3nc(C#N)c(nc3C(c2cc1OC)=O)C#N
3920,20,N1(C([C@@H]2CC(F)(F)CC[C@H]2c2ccccc2)=O)CCC(O)(Cn2cnc3c(scc3c2=O)-c2ccccc2)CC1
3921,20,C1[C@@H](c2cscn2)[C@H](C(N2CCC(Cn3cnc4c(csc4-c4ccccc4)c3=O)(O)CC2)=O)CCC1(F)F
3921,20,COc1c(OC)cc2c(C(c3c-2nc(c(n3)C#N)C#N)=O)c1
3921,20,C1CN(CCC1(Cn1cnc2c(-c3ccccc3)scc2c1=O)O)C([C@H]1[C@H](c2ccccc2)CCC(F)(C1)F)=O
3922,20,n1(cnc2cc(ccc2c1=O)NCc1occc1)CC1(O)CCN(C(CC(C)c2ccccc2)=O)CC1
3922,20,c1cc(ccc1)-n1ccc2c(=O)n(cnc21)CC1(O)CCN(C(=O)[C@H]2[C@@H](C(F)(F)CCC2)c2ccccc2)CC1
3922,20,C(c1nc2c(nc1C#N)-c1cc(c(cc1C2=O)OC)OC)#N
3922,20,n1cn(CC2(CCN(C(=O)[C@@H]3CC(CC[C@H]3c3ccccc3)(F)F)CC2)O)c(c2csc(c12)-c1ccccc1)=O
3923,20,C(C)(CC(N1CCC(O)(CC1)Cn1cnc2cc(NCc3ccco3)ccc2c1=O)=O)c1ccccc1
3923,20,c1cccc(c1)-n1ccc2c(=O)n(cnc12)CC1(O)CCN(C(=O)[C@@H]2CCCC(F)([C@H]2c2ccccc2)F)CC1
3923,20,C1C[C@H]([C@@H](CC1(F)F)C(N1CCC(CC1)(O)Cn1c(=O)c2c(nc1)c(sc2)-c1ccccc1)=O)c1ccccc1
