Name,canonical smi,IC50,Unit,Source,Source type
844,CN1CCN(CCC(=O)Nc2ccc3c(=O)n(CC4(O)CCN(C(=O)CC(c5ccccc5)c5ccccc5)CC4)cnc3c2)CC1,0.1,uM,WO2019067503A1,Patent
845,O=C(CCc1ccc(F)cc1)N1CCC(O)(Cn2cnc3cc(Cl)ccc3c2=O)CC1,0.1,uM,WO2019067503A1,Patent
846,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(CN)cc6)c(N)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,0.000064,uM,WO2020079205A1,Patent
847,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(CN)cc6)c(N)c5=O)C(F)(F)C4)C(c4ccccc4)C3)s2)cn1,0.000215,uM,WO2020079205A1,Patent
848,NCc1ccc(Oc2ncn(CC3(O)CCN(C(=O)C4CCN(C(=O)c5cc(Cl)cc(Cl)c5)CC4c4ccccc4)CC3(F)F)c(=O)c2N)cc1,0.000558,uM,WO2020079205A1,Patent
849,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)c4cncc(Cl)c4)CC3c3ccccc3)CC2)c1=O,0.00152,uM,WO2020079205A1,Patent
850,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccccc6)c(N)c5=O)C(F)(F)C4)C(c4ccccc4)C3)s2)cn1,0.00153,uM,WO2020079205A1,Patent
851,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)c4cc(Cl)cc(Cl)c4)CC3c3ccccc3)CC2)c1=O,0.00183,uM,WO2020079205A1,Patent
852,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(F)cc6)c(N)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,0.0022,uM,WO2020079205A1,Patent
853,Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(F)cc6)c(N)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,0.0026,uM,WO2020079205A1,Patent
854,Cc1ccc(-c2cc(F)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(F)cc6)c(N)c5=O)C(F)(F)C4)C(c4ccccc4)C3)s2)cn1,0.0026,uM,WO2020079205A1,Patent
855,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)c4cc(F)cc(F)c4)CC3c3ccccc3)CC2)c1=O,0.00287,uM,WO2020079205A1,Patent
856,COc1cc(Oc2ncn(CC3(O)CCN(C(=O)C4CCN(C(=O)c5sc(-c6ccc(C)nc6)nc5C)CC4c4ccccc4)CC3)c(=O)c2N)ccc1F,0.0029,uM,WO2020079205A1,Patent
857,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccccc6)c(N)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,0.0029,uM,WO2020079205A1,Patent
858,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(Cl)cc6)c(N)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,0.003,uM,WO2020079205A1,Patent
859,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)c4cc(F)cc(Br)c4)CC3c3ccccc3)CC2)c1=O,0.00305,uM,WO2020079205A1,Patent
860,Cc1ccc(-c2nccc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(F)cc6)c(N)c5=O)C(F)(F)C4)C(c4ccccc4)C3)n2)cn1,0.0032,uM,WO2020079205A1,Patent
861,Cc1ccc(-c2c(Cl)sc(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(F)cc6)c(N)c5=O)CC4)C(c4ccccc4)C3)c2F)cn1,0.0033,uM,WO2020079205A1,Patent
862,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6cccnc6)c(N)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,0.00347,uM,WO2020079205A1,Patent
863,Cc1ncc(-c2cccnc2)cc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,0.00358,uM,WO2020079205A1,Patent
864,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(F)cc6)c(N)c5=O)C(F)(F)C4)C(c4ccccc4)C3)s2)cn1,0.0036,uM,WO2020079205A1,Patent
865,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)c4cncc(F)c4)CC3c3ccccc3)CC2)c1=O,0.0037,uM,WO2020079205A1,Patent
866,Cc1ccc(-c2sc(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(F)cc6)c(N)c5=O)CC4)C(c4ccccc4)C3)c3c2OCCO3)cn1,0.004,uM,WO2020079205A1,Patent
867,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(Cl)c(F)c6)c(N)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,0.004,uM,WO2020079205A1,Patent
868,Cc1nc(-c2ccc(C(F)(F)F)nc2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,0.0041,uM,WO2020079205A1,Patent
869,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)c4cccc5cnccc45)CC3c3ccccc3)CC2)c1=O,0.0041,uM,WO2020079205A1,Patent
870,Cc1ccc(-c2cc(F)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(F)cc6)c(N)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,0.00419,uM,WO2020079205A1,Patent
871,Cc1nc(N2CCCC2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,0.0042,uM,WO2020079205A1,Patent
872,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(CNC(=O)OC(C)(C)C)cc6)c(N)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,0.0042,uM,WO2020079205A1,Patent
873,Cc1nc(-c2ccc(N(C)C)nc2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4cccc(C(F)(F)F)c4)c(N)c3=O)CC2)C(c2ccccc2)C1,0.00444,uM,WO2020079205A1,Patent
874,Cc1ccc(-c2cccc(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(F)cc6)c(N)c5=O)CC4)C(c4ccccc4)C3)c2)cn1,0.0046,uM,WO2020079205A1,Patent
875,Cc1ccc(-c2cc(F)cc(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(F)cc6)c(N)c5=O)CC4)C(c4ccccc4)C3)c2)cn1,0.00468,uM,WO2020079205A1,Patent
876,Cc1cncc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(F)cc5)c(N)c4=O)C(F)(F)C3)C(c3ccccc3)C2)c1,0.00483,uM,WO2020079205A1,Patent
877,Cc1cncc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(F)cc5)c(N)c4=O)CC3)C(c3ccccc3)C2)c1,0.0049,uM,WO2020079205A1,Patent
878,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)c4ccc5nc[nH]c(=O)c5c4)CC3c3ccccc3)CC2)c1=O,0.0051,uM,WO2020079205A1,Patent
879,Cc1nc(-c2ccc(F)cc2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,0.0052,uM,WO2020079205A1,Patent
880,COc1cc(Oc2ncn(CC3(O)CCN(C(=O)C4CCN(C(=O)c5sc(-c6ccc(C)nc6)nc5C)CC4c4ccccc4)CC3(F)F)c(=O)c2N)ccc1F,0.00558,uM,WO2020079205A1,Patent
881,Cn1c(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(F)cc5)c(N)c4=O)CC3)C(c3ccccc3)C2)c(Cl)c2ccccc21,0.00593,uM,WO2020079205A1,Patent
882,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6cccc(C(F)(F)F)c6)c(N)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,0.0061,uM,WO2020079205A1,Patent
883,Cc1nc(-c2ccc(C(F)(F)F)nc2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)C(F)(F)C2)C(c2ccccc2)C1,0.0064,uM,WO2020079205A1,Patent
884,Cc1nc(N2CCOCC2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,0.0064,uM,WO2020079205A1,Patent
885,Cc1nc(-c2ccc(N(C)C)nc2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,0.00642,uM,WO2020079205A1,Patent
886,Cc1nc(-c2ccccc2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,0.0065,uM,WO2020079205A1,Patent
887,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)c4ccc5c(c4)C(=O)C(=O)N5)CC3c3ccccc3)CC2)c1=O,0.00651,uM,WO2020079205A1,Patent
888,Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(F)cc6)c(N)c5=O)C(F)(F)C4)C(c4ccccc4)C3)s2)cn1,0.0066,uM,WO2020079205A1,Patent
889,Cc1nc(Br)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)C(F)(F)C2)C(c2ccccc2)C1,0.0067,uM,WO2020079205A1,Patent
890,Cn1cnc2ccc(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(F)cc6)c(N)c5=O)CC4)C(c4ccccc4)C3)cc2c1=O,0.00692,uM,WO2020079205A1,Patent
891,Cc1nc(Br)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,0.0071,uM,WO2020079205A1,Patent
892,Cc1ccc(-c2ncc(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(F)cc6)c(N)c5=O)CC4)C(c4ccccc4)C3)n2C)cn1,0.00721,uM,WO2020079205A1,Patent
893,COc1cc(Oc2ncn(CC3(O)CCN(C(=O)C4CCN(C(=O)c5sc(-c6ccc(C)nc6)nc5C)CC4c4ccccc4)CC3(F)F)c(=O)c2N)ccc1Cl,0.00728,uM,WO2020079205A1,Patent
894,COc1cc(Cl)cc(Oc2ncn(CC3(O)CCN(C(=O)C4CCN(C(=O)c5sc(-c6ccc(C)nc6)nc5C)CC4c4ccccc4)CC3)c(=O)c2N)c1,0.00746,uM,WO2020079205A1,Patent
895,Cc1cnc(CN2CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(Cl)c(F)c5)c(N)c4=O)C(F)(F)C3)C(c3ccccc3)C2)cn1,0.0075,uM,WO2020079205A1,Patent
896,Cc1nc(C2CCCNC2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,0.00764,uM,WO2020079205A1,Patent
897,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)c4cncc(Br)c4)CC3c3ccccc3)CC2)c1=O,0.00777,uM,WO2020079205A1,Patent
898,COc1cc(Oc2ncn(CC3(O)CCN(C(=O)C4CCN(Cc5cnc(C)cn5)CC4c4ccccc4)CC3(F)F)c(=O)c2N)ccc1F,0.0078,uM,WO2020079205A1,Patent
899,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(Cc4cnc(Br)s4)CC3c3ccccc3)CC2)c1=O,0.00789,uM,WO2020079205A1,Patent
900,Cc1nc(Cc2ccccc2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,0.0079,uM,WO2020079205A1,Patent
901,Cc1nc(-c2ccc(C(F)(F)F)nc2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4cccc(C(F)(F)F)c4)c(N)c3=O)CC2)C(c2ccccc2)C1,0.00798,uM,WO2020079205A1,Patent
902,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)c4cccc(C5CCCNC5)c4)CC3c3ccccc3)CC2)c1=O,0.008,uM,WO2020079205A1,Patent
903,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)c4sc(I)cc4F)CC3c3ccccc3)CC2)c1=O,0.0082,uM,WO2020079205A1,Patent
904,Cc1nc(C2CCOCC2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)C(F)(F)C2)C(c2ccccc2)C1,0.0088,uM,WO2020079205A1,Patent
905,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6cccc(OC(F)(F)F)c6)c(N)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,0.0088,uM,WO2020079205A1,Patent
906,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)c4cccc(Br)c4)CC3c3ccccc3)CC2)c1=O,0.00915,uM,WO2020079205A1,Patent
907,Cc1nc(C2CCCN(C)C2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,0.00923,uM,WO2020079205A1,Patent
908,Cc1nc(C2CCC2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,0.00933,uM,WO2020079205A1,Patent
909,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)c4cncc(-n5cccc5)c4)CC3c3ccccc3)CC2)c1=O,0.00976,uM,WO2020079205A1,Patent
910,Cc1cc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(F)cc5)c(N)c4=O)CC3)C(c3ccccc3)C2)cc(C)n1,0.0098,uM,WO2020079205A1,Patent
911,Cc1ccc(-c2cccc(NC(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(F)cc6)c(N)c5=O)CC4)C(c4ccccc4)C3)c2)cn1,0.0099,uM,WO2020079205A1,Patent
912,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(Cc4ccnc(-c5ccccc5)n4)CC3c3ccccc3)CC2(F)F)c1=O,0.00999,uM,WO2020079205A1,Patent
913,Cc1nc(C2CCCC2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,0.0101,uM,WO2020079205A1,Patent
914,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(F)cc6)c(N)c5=O)C(F)C4)C(c4ccccc4)C3)s2)cn1,0.0107,uM,WO2020079205A1,Patent
915,Cc1nc(C2CCCCC2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,0.0107,uM,WO2020079205A1,Patent
916,Cc1ccc(-c2cc(F)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6cccc(C(F)(F)F)c6)c(N)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,0.011,uM,WO2020079205A1,Patent
917,Cc1nc(C2CC(F)(F)C2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,0.0111,uM,WO2020079205A1,Patent
918,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)c4cncc(-c5ccccc5)c4)CC3c3ccccc3)CC2)c1=O,0.0113,uM,WO2020079205A1,Patent
919,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C4(c5ccccc5Cl)COC4)CC3c3ccccc3)CC2)c1=O,0.012,uM,WO2020079205A1,Patent
920,Nc1c(Oc2cccc(C(F)(F)F)c2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)c4sc(-c5ccc(C(F)(F)F)nc5)cc4F)CC3c3ccccc3)CC2)c1=O,0.012,uM,WO2020079205A1,Patent
921,Cc1nc(C2CC(F)(F)C2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)C(F)(F)C2)C(c2ccccc2)C1,0.0124,uM,WO2020079205A1,Patent
922,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(Cc4cnccn4)CC3c3ccccc3)CC2)c1=O,0.0124,uM,WO2020079205A1,Patent
923,Cc1cc(Cl)cc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(F)cc5)c(N)c4=O)CC3)C(c3ccccc3)C2)c1,0.0127,uM,WO2020079205A1,Patent
924,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(Cc4ccccc4F)CC3c3ccccc3)CC2)c1=O,0.013,uM,WO2020079205A1,Patent
925,Cc1ncc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(F)cc6)c(N)c5=O)C(F)(F)C4)C(c4ccccc4)C3)s2)cc1C(F)(F)F,0.013,uM,WO2020079205A1,Patent
926,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(Cc4ccccc4F)CC3c3ccccc3)CC2(F)F)c1=O,0.013,uM,WO2020079205A1,Patent
927,Cc1cc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(F)cc5)c(N)c4=O)CC3)C(c3ccccc3)C2)ccn1,0.013,uM,WO2020079205A1,Patent
928,Cn1c(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(F)cc5)c(N)c4=O)CC3)C(c3ccccc3)C2)cc2ccccc21,0.0136,uM,WO2020079205A1,Patent
929,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)c4cncc(C(F)(F)F)c4)CC3c3ccccc3)CC2)c1=O,0.0136,uM,WO2020079205A1,Patent
930,Cn1c(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(F)cc5)c(N)c4=O)CC3)C(c3ccccc3)C2)ccc1-c1ccccc1,0.014,uM,WO2020079205A1,Patent
931,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(Cc4cccnc4)CC3c3ccccc3)CC2)c1=O,0.014,uM,WO2020079205A1,Patent
932,COc1cc(Oc2ncn(CC3(O)CCN(C(=O)C4CCN(Cc5ccnc(C)n5)CC4c4ccccc4)CC3(F)F)c(=O)c2N)ccc1F,0.014,uM,WO2020079205A1,Patent
933,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)c4sc(Br)c5c4OCCO5)CC3c3ccccc3)CC2)c1=O,0.014,uM,WO2020079205A1,Patent
934,CCOc1cccc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(F)cc5)c(N)c4=O)CC3)C(c3ccccc3)C2)c1,0.015,uM,WO2020079205A1,Patent
935,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)c4sc(Cl)c(Br)c4F)CC3c3ccccc3)CC2)c1=O,0.015,uM,WO2020079205A1,Patent
936,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)c4sc(I)cc4F)CC3c3ccccc3)CC2(F)F)c1=O,0.015,uM,WO2020079205A1,Patent
937,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)c4ccccc4)CC3c3ccccc3)CC2)c1=O,0.0151,uM,WO2020079205A1,Patent
938,CN1CCN(c2cccc(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(F)cc6)c(N)c5=O)CC4)C(c4ccccc4)C3)c2)CC1,0.016,uM,WO2020079205A1,Patent
939,COc1ccc(NC(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(F)cc5)c(N)c4=O)CC3)C(c3ccccc3)C2)c(OC)c1,0.016,uM,WO2020079205A1,Patent
940,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(Cc4ccnc(Cl)n4)CC3c3ccccc3)CC2(F)F)c1=O,0.0169,uM,WO2020079205A1,Patent
941,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)Nc4ccccc4)CC3c3ccccc3)CC2)c1=O,0.017,uM,WO2020079205A1,Patent
942,Cc1nc(C2CCOCC2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,0.0177,uM,WO2020079205A1,Patent
943,Cc1nc(-c2ccc(F)cc2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)C(F)(F)C2)C(c2ccccc2)C1,0.0181,uM,WO2020079205A1,Patent
944,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(S(=O)(=O)c4cccc(Br)c4)CC3c3ccccc3)CC2)c1=O,0.0181,uM,WO2020079205A1,Patent
945,COc1ccc(NC(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(F)cc5)c(N)c4=O)CC3)C(c3ccccc3)C2)cc1,0.019,uM,WO2020079205A1,Patent
946,COc1ccccc1C1(N2CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(F)cc5)c(N)c4=O)CC3)C(c3ccccc3)C2)COC1,0.019,uM,WO2020079205A1,Patent
947,Cc1nccc(CN2CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(Cl)c(F)c5)c(N)c4=O)C(F)(F)C3)C(c3ccccc3)C2)n1,0.019,uM,WO2020079205A1,Patent
948,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)Nc4ccccc4F)CC3c3ccccc3)CC2)c1=O,0.02,uM,WO2020079205A1,Patent
949,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C(=O)Nc4ccc(F)cc4)CC3c3ccccc3)CC2)c1=O,0.021,uM,WO2020079205A1,Patent
950,Cn1c(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(F)cc5)c(N)c4=O)CC3)C(c3ccccc3)C2)cnc1Br,0.021,uM,WO2020079205A1,Patent
951,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(Cc4cnccn4)CC3c3ccccc3)CC2(F)F)c1=O,0.0218,uM,WO2020079205A1,Patent
952,Cc1nc(-c2cccs2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,0.0219,uM,WO2020079205A1,Patent
953,Cc1cnc(CN2CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5cccc(C(F)(F)F)c5)c(N)c4=O)C(F)(F)C3)C(c3ccccc3)C2)cn1,0.022,uM,WO2020079205A1,Patent
954,Cc1ccc(-c2cccc(S(=O)(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(F)cc6)c(N)c5=O)CC4)C(c4ccccc4)C3)c2)cn1,0.0222,uM,WO2020079205A1,Patent
955,Cc1nccc(CN2CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(F)cc5)c(N)c4=O)C(F)(F)C3)C(c3ccccc3)C2)n1,0.0233,uM,WO2020079205A1,Patent
956,Cc1cnc(CN2CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(F)cc5)c(N)c4=O)C(F)(F)C3)C(c3ccccc3)C2)cn1,0.0239,uM,WO2020079205A1,Patent
957,Cc1nc(Br)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4cccc(C(F)(F)F)c4)c(N)c3=O)CC2)C(c2ccccc2)C1,0.024,uM,WO2020079205A1,Patent
958,Cc1ncc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(F)cc5)c(N)c4=O)CC3)C(c3ccccc3)C2)s1,0.0249,uM,WO2020079205A1,Patent
959,COc1cc(Oc2ncn(CC3(O)CCN(C(=O)C4CCN(Cc5nccc(C)n5)CC4c4ccccc4)CC3(F)F)c(=O)c2N)ccc1F,0.0257,uM,WO2020079205A1,Patent
960,Cc1cncc(CN2CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(F)cc5)c(N)c4=O)C(F)(F)C3)C(c3ccccc3)C2)n1,0.0274,uM,WO2020079205A1,Patent
961,Cc1nccnc1CN1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)C(F)(F)C2)C(c2ccccc2)C1,0.0277,uM,WO2020079205A1,Patent
962,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(S(=O)(=O)c4ccccc4)CC3c3ccccc3)CC2)c1=O,0.0284,uM,WO2020079205A1,Patent
963,Cc1ccc(-c2ccc(S(=O)(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(F)cc6)c(N)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,0.0286,uM,WO2020079205A1,Patent
964,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(C4(c5cccc(F)c5)COC4)CC3c3ccccc3)CC2)c1=O,0.0287,uM,WO2020079205A1,Patent
965,Cc1ccnc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(F)cc5)c(N)c4=O)CC3)C(c3ccccc3)C2)c1,0.03,uM,WO2020079205A1,Patent
